date,temp_max,temp_min,precipitation,crop,price_vnd,source,is_synthetic,month,quarter,day_of_week,price_vnd_Lag_1,price_vnd_Lag_7,price_vnd_Lag_14,price_vnd_Lag_30,risk_label,temp_max_norm,temp_min_norm,precipitation_norm,price_vnd_norm
2024-06-27,22.0,15.7,0.9,Cà phê Arabica,150800.0,AI_Synthetic,True,6,2,3,151400.0,149800.0,148100.0,152000.0,0,0.4214876033057852,0.75,0.013333333333333334,0.14347826086956522
2024-06-28,22.1,15.7,3.1,Cà phê Arabica,153300.0,AI_Synthetic,True,6,2,4,150800.0,152400.0,152400.0,149900.0,0,0.42975206611570266,0.75,0.045925925925925926,0.25217391304347825
2024-06-29,23.1,15.6,1.0,Cà phê Arabica,152600.0,AI_Synthetic,True,6,2,5,153300.0,153200.0,152800.0,150500.0,0,0.5123966942148762,0.74,0.014814814814814815,0.2217391304347826
2024-06-30,23.2,15.5,3.9,Cà phê Arabica,150900.0,AI_Synthetic,True,6,2,6,152600.0,153100.0,149400.0,152200.0,0,0.5206611570247934,0.7300000000000001,0.057777777777777775,0.14782608695652175
2024-07-01,24.7,15.8,10.0,Cà phê Arabica,153300.0,AI_Synthetic,True,7,3,0,150900.0,151100.0,152300.0,152700.0,0,0.6446280991735537,0.7600000000000001,0.14814814814814814,0.25217391304347825
2024-07-02,24.0,15.7,21.8,Cà phê Arabica,151000.0,AI_Synthetic,True,7,3,1,153300.0,149200.0,153400.0,151800.0,0,0.5867768595041323,0.75,0.32296296296296295,0.15217391304347827
2024-07-03,22.2,15.7,13.6,Cà phê Arabica,148600.0,AI_Synthetic,True,7,3,2,151000.0,151400.0,151800.0,149300.0,0,0.4380165289256198,0.75,0.20148148148148148,0.04782608695652174
2024-07-04,22.7,16.5,16.6,Cà phê Arabica,154200.0,AI_Synthetic,True,7,3,3,148600.0,150800.0,149800.0,153300.0,0,0.4793388429752066,0.8300000000000001,0.24592592592592594,0.29130434782608694
2024-07-05,22.9,16.1,3.6,Cà phê Arabica,153400.0,AI_Synthetic,True,7,3,4,154200.0,153300.0,152400.0,148700.0,0,0.4958677685950413,0.7900000000000003,0.05333333333333334,0.2565217391304348
2024-07-06,23.3,15.8,10.5,Cà phê Arabica,148600.0,AI_Synthetic,True,7,3,5,153400.0,152600.0,153200.0,148400.0,0,0.5289256198347109,0.7600000000000001,0.15555555555555556,0.04782608695652174
2024-07-07,22.7,15.0,4.1,Cà phê Arabica,153100.0,AI_Synthetic,True,7,3,6,148600.0,150900.0,153100.0,151200.0,0,0.4793388429752066,0.68,0.060740740740740734,0.24347826086956523
2024-07-08,22.0,15.7,2.4,Cà phê Arabica,154200.0,AI_Synthetic,True,7,3,0,153100.0,153300.0,151100.0,149600.0,0,0.4214876033057852,0.75,0.035555555555555556,0.29130434782608694
2024-07-09,22.8,15.8,6.6,Cà phê Arabica,153400.0,AI_Synthetic,True,7,3,1,154200.0,151000.0,149200.0,150400.0,0,0.48760330578512406,0.7600000000000001,0.09777777777777777,0.2565217391304348
2024-07-10,23.4,16.1,3.1,Cà phê Arabica,153700.0,AI_Synthetic,True,7,3,2,153400.0,148600.0,151400.0,150600.0,0,0.5371900826446281,0.7900000000000003,0.045925925925925926,0.26956521739130435
2024-07-11,23.2,16.5,3.0,Cà phê Arabica,154400.0,AI_Synthetic,True,7,3,3,153700.0,154200.0,150800.0,148500.0,0,0.5206611570247934,0.8300000000000001,0.044444444444444446,0.3
2024-07-12,23.0,16.9,1.7,Cà phê Arabica,152000.0,AI_Synthetic,True,7,3,4,154400.0,153400.0,153300.0,152700.0,0,0.5041322314049588,0.8699999999999999,0.025185185185185185,0.1956521739130435
2024-07-13,22.1,17.5,1.6,Cà phê Arabica,151300.0,AI_Synthetic,True,7,3,5,152000.0,148600.0,152600.0,148100.0,0,0.42975206611570266,0.93,0.023703703703703706,0.16521739130434782
2024-07-14,22.1,17.4,4.6,Cà phê Arabica,150700.0,AI_Synthetic,True,7,3,6,151300.0,153100.0,150900.0,152400.0,0,0.42975206611570266,0.9199999999999999,0.06814814814814814,0.1391304347826087
2024-07-15,22.8,17.3,5.4,Cà phê Arabica,154000.0,AI_Synthetic,True,7,3,0,150700.0,154200.0,153300.0,152800.0,0,0.48760330578512406,0.9100000000000001,0.08,0.2826086956521739
2024-07-16,22.6,15.9,3.3,Cà phê Arabica,149300.0,AI_Synthetic,True,7,3,1,154000.0,153400.0,151000.0,149400.0,0,0.4710743801652894,0.7700000000000001,0.048888888888888885,0.0782608695652174
2024-07-17,20.5,17.2,8.5,Cà phê Arabica,150700.0,AI_Synthetic,True,7,3,2,149300.0,153700.0,148600.0,152300.0,0,0.29752066115702486,0.9,0.1259259259259259,0.1391304347826087
2024-07-18,21.9,16.9,6.7,Cà phê Arabica,152100.0,AI_Synthetic,True,7,3,3,150700.0,154400.0,154200.0,153400.0,0,0.4132231404958677,0.8699999999999999,0.09925925925925926,0.2
2024-07-19,21.5,17.1,6.1,Cà phê Arabica,150000.0,AI_Synthetic,True,7,3,4,152100.0,152000.0,153400.0,151800.0,0,0.3801652892561984,0.8900000000000002,0.09037037037037036,0.10869565217391304
2024-07-20,19.9,17.7,16.2,Cà phê Arabica,151500.0,AI_Synthetic,True,7,3,5,150000.0,151300.0,148600.0,149800.0,0,0.24793388429752064,0.95,0.24,0.17391304347826086
2024-07-21,23.0,17.8,2.9,Cà phê Arabica,153900.0,AI_Synthetic,True,7,3,6,151500.0,150700.0,153100.0,152400.0,0,0.5041322314049588,0.9600000000000002,0.04296296296296296,0.2782608695652174
2024-07-22,22.8,18.0,4.4,Cà phê Arabica,153600.0,AI_Synthetic,True,7,3,0,153900.0,154000.0,154200.0,153200.0,0,0.48760330578512406,0.9800000000000001,0.0651851851851852,0.26521739130434785
2024-07-23,22.5,17.6,2.7,Cà phê Arabica,150600.0,AI_Synthetic,True,7,3,1,153600.0,149300.0,153400.0,153100.0,0,0.46280991735537197,0.9400000000000002,0.04,0.13478260869565217
2024-07-24,22.0,17.4,2.7,Cà phê Arabica,151100.0,AI_Synthetic,True,7,3,2,150600.0,150700.0,153700.0,151100.0,0,0.4214876033057852,0.9199999999999999,0.04,0.1565217391304348
2024-07-25,22.0,16.9,4.9,Cà phê Arabica,150900.0,AI_Synthetic,True,7,3,3,151100.0,152100.0,154400.0,149200.0,0,0.4214876033057852,0.8699999999999999,0.0725925925925926,0.14782608695652175
2024-07-26,19.9,17.0,16.9,Cà phê Arabica,154500.0,AI_Synthetic,True,7,3,4,150900.0,150000.0,152000.0,151400.0,0,0.24793388429752064,0.8800000000000001,0.25037037037037035,0.30434782608695654
2024-07-27,23.1,17.9,1.6,Cà phê Arabica,154100.0,AI_Synthetic,True,7,3,5,154500.0,151500.0,151300.0,150800.0,0,0.5123966942148762,0.97,0.023703703703703706,0.28695652173913044
2024-07-28,21.2,17.3,1.7,Cà phê Arabica,154800.0,AI_Synthetic,True,7,3,6,154100.0,153900.0,150700.0,153300.0,0,0.3553719008264463,0.9100000000000001,0.025185185185185185,0.3173913043478261
2024-07-29,22.5,16.7,0.7,Cà phê Arabica,150500.0,AI_Synthetic,True,7,3,0,154800.0,153600.0,154000.0,152600.0,0,0.46280991735537197,0.85,0.01037037037037037,0.13043478260869565
2024-07-30,22.6,16.1,3.0,Cà phê Arabica,150400.0,AI_Synthetic,True,7,3,1,150500.0,150600.0,149300.0,150900.0,0,0.4710743801652894,0.7900000000000003,0.044444444444444446,0.12608695652173912
2024-07-31,23.6,16.3,1.4,Cà phê Arabica,154200.0,AI_Synthetic,True,7,3,2,150400.0,151100.0,150700.0,153300.0,0,0.553719008264463,0.8100000000000002,0.02074074074074074,0.29130434782608694
2024-08-01,24.4,16.4,4.4,Cà phê Arabica,153000.0,AI_Synthetic,True,8,3,3,154200.0,150900.0,152100.0,151000.0,0,0.6198347107438016,0.82,0.0651851851851852,0.2391304347826087
2024-08-02,24.5,15.8,10.2,Cà phê Arabica,150000.0,AI_Synthetic,True,8,3,4,153000.0,154500.0,150000.0,148600.0,0,0.628099173553719,0.7600000000000001,0.1511111111111111,0.10869565217391304
2024-08-03,24.1,15.3,2.9,Cà phê Arabica,153000.0,AI_Synthetic,True,8,3,5,150000.0,154100.0,151500.0,154200.0,0,0.5950413223140497,0.7100000000000002,0.04296296296296296,0.2391304347826087
2024-08-04,23.6,15.1,3.0,Cà phê Arabica,150900.0,AI_Synthetic,True,8,3,6,153000.0,154800.0,153900.0,153400.0,0,0.553719008264463,0.6900000000000001,0.044444444444444446,0.14782608695652175
2024-08-05,22.8,15.2,25.4,Cà phê Arabica,152000.0,AI_Synthetic,True,8,3,0,150900.0,150500.0,153600.0,148600.0,0,0.48760330578512406,0.7,0.3762962962962963,0.1956521739130435
2024-08-06,23.7,14.8,19.0,Cà phê Arabica,154100.0,AI_Synthetic,True,8,3,1,152000.0,150400.0,150600.0,153100.0,0,0.5619834710743802,0.6600000000000001,0.2814814814814815,0.28695652173913044
2024-08-07,22.9,15.8,4.9,Cà phê Arabica,151800.0,AI_Synthetic,True,8,3,2,154100.0,154200.0,151100.0,154200.0,0,0.4958677685950413,0.7600000000000001,0.0725925925925926,0.18695652173913044
2024-08-08,24.7,16.2,2.4,Cà phê Arabica,153700.0,AI_Synthetic,True,8,3,3,151800.0,153000.0,150900.0,153400.0,0,0.6446280991735537,0.8,0.035555555555555556,0.26956521739130435
2024-08-09,24.8,16.1,0.7,Cà phê Arabica,149800.0,AI_Synthetic,True,8,3,4,153700.0,150000.0,154500.0,153700.0,0,0.6528925619834711,0.7900000000000003,0.01037037037037037,0.1
2024-08-10,24.0,17.6,3.4,Cà phê Arabica,152500.0,AI_Synthetic,True,8,3,5,149800.0,153000.0,154100.0,154400.0,0,0.5867768595041323,0.9400000000000002,0.05037037037037037,0.21739130434782608
2024-08-11,24.7,17.1,4.5,Cà phê Arabica,151300.0,AI_Synthetic,True,8,3,6,152500.0,150900.0,154800.0,152000.0,0,0.6446280991735537,0.8900000000000002,0.06666666666666667,0.16521739130434782
2024-08-12,23.3,16.9,3.2,Cà phê Arabica,149200.0,AI_Synthetic,True,8,3,0,151300.0,152000.0,150500.0,151300.0,0,0.5289256198347109,0.8699999999999999,0.04740740740740741,0.07391304347826087
2024-08-13,24.6,16.7,3.2,Cà phê Arabica,153300.0,AI_Synthetic,True,8,3,1,149200.0,154100.0,150400.0,150700.0,0,0.6363636363636366,0.85,0.04740740740740741,0.25217391304347825
2024-08-14,24.3,17.0,2.0,Cà phê Arabica,153200.0,AI_Synthetic,True,8,3,2,153300.0,151800.0,154200.0,154000.0,0,0.6115702479338844,0.8800000000000001,0.02962962962962963,0.24782608695652175
2024-08-15,23.7,16.3,2.8,Cà phê Arabica,153200.0,AI_Synthetic,True,8,3,3,153200.0,153700.0,153000.0,149300.0,0,0.5619834710743802,0.8100000000000002,0.04148148148148148,0.24782608695652175
2024-08-16,23.7,15.8,1.9,Cà phê Arabica,150800.0,AI_Synthetic,True,8,3,4,153200.0,149800.0,150000.0,150700.0,0,0.5619834710743802,0.7600000000000001,0.028148148148148148,0.14347826086956522
2024-08-17,23.0,15.1,4.6,Cà phê Arabica,154700.0,AI_Synthetic,True,8,3,5,150800.0,152500.0,153000.0,152100.0,0,0.5041322314049588,0.6900000000000001,0.06814814814814814,0.3130434782608696
2024-08-18,23.6,15.2,1.8,Cà phê Arabica,154800.0,AI_Synthetic,True,8,3,6,154700.0,151300.0,150900.0,150000.0,0,0.553719008264463,0.7,0.02666666666666667,0.3173913043478261
2024-08-19,24.3,15.4,0.9,Cà phê Arabica,152200.0,AI_Synthetic,True,8,3,0,154800.0,149200.0,152000.0,151500.0,0,0.6115702479338844,0.7200000000000001,0.013333333333333334,0.20434782608695654
2024-08-20,22.9,15.1,1.9,Cà phê Arabica,153100.0,AI_Synthetic,True,8,3,1,152200.0,153300.0,154100.0,153900.0,0,0.4958677685950413,0.6900000000000001,0.028148148148148148,0.24347826086956523
2024-08-21,23.7,15.5,8.1,Cà phê Arabica,150700.0,AI_Synthetic,True,8,3,2,153100.0,153200.0,151800.0,153600.0,0,0.5619834710743802,0.7300000000000001,0.12,0.1391304347826087
2024-08-22,23.5,15.2,0.6,Cà phê Arabica,150100.0,AI_Synthetic,True,8,3,3,150700.0,153200.0,153700.0,150600.0,0,0.5454545454545455,0.7,0.008888888888888889,0.11304347826086956
2024-08-23,23.5,15.2,1.4,Cà phê Arabica,152700.0,AI_Synthetic,True,8,3,4,150100.0,150800.0,149800.0,151100.0,0,0.5454545454545455,0.7,0.02074074074074074,0.22608695652173913
2024-08-24,22.8,15.6,3.2,Cà phê Arabica,153900.0,AI_Synthetic,True,8,3,5,152700.0,154700.0,152500.0,150900.0,0,0.48760330578512406,0.74,0.04740740740740741,0.2782608695652174
2024-08-25,23.7,15.3,3.6,Cà phê Arabica,154700.0,AI_Synthetic,True,8,3,6,153900.0,154800.0,151300.0,154500.0,0,0.5619834710743802,0.7100000000000002,0.05333333333333334,0.3130434782608696
2024-08-26,23.0,15.4,23.0,Cà phê Arabica,152900.0,AI_Synthetic,True,8,3,0,154700.0,152200.0,149200.0,154100.0,0,0.5041322314049588,0.7200000000000001,0.34074074074074073,0.23478260869565218
2024-08-27,22.7,16.0,20.7,Cà phê Arabica,150400.0,AI_Synthetic,True,8,3,1,152900.0,153100.0,153300.0,154800.0,0,0.4793388429752066,0.78,0.30666666666666664,0.12608695652173912
2024-08-28,22.4,16.2,14.5,Cà phê Arabica,154400.0,AI_Synthetic,True,8,3,2,150400.0,150700.0,153200.0,150500.0,0,0.4545454545454545,0.8,0.21481481481481482,0.3
2024-08-29,22.9,16.8,7.2,Cà phê Arabica,153300.0,AI_Synthetic,True,8,3,3,154400.0,150100.0,153200.0,150400.0,0,0.4958677685950413,0.8600000000000001,0.10666666666666667,0.25217391304347825
2024-08-30,23.9,17.0,8.8,Cà phê Arabica,149600.0,AI_Synthetic,True,8,3,4,153300.0,152700.0,150800.0,154200.0,0,0.5785123966942148,0.8800000000000001,0.1303703703703704,0.09130434782608696
2024-08-31,22.4,16.4,9.6,Cà phê Arabica,152000.0,AI_Synthetic,True,8,3,5,149600.0,153900.0,154700.0,153000.0,0,0.4545454545454545,0.82,0.14222222222222222,0.1956521739130435
2024-09-01,22.6,16.2,22.4,Cà phê Arabica,155400.0,AI_Synthetic,True,9,3,6,152000.0,154700.0,154800.0,150000.0,0,0.4710743801652894,0.8,0.33185185185185184,0.34347826086956523
2024-09-02,22.5,15.8,3.5,Cà phê Arabica,150600.0,AI_Synthetic,True,9,3,0,155400.0,152900.0,152200.0,153000.0,0,0.46280991735537197,0.7600000000000001,0.05185185185185185,0.13478260869565217
